name,model,rebar_version,engine,engine_version,err,haystack_len,iters,total,median,mad,mean,stddev,min,max
curated/02-literal-alternate/sherlock-casei-en,count,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,899232,7299,4.56s,408.27us,6.02us,410.96us,12.47us,388.52us,573.79us
curated/02-literal-alternate/sherlock-ru,count,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,1570556,86,4.56s,35.14ms,279.21us,35.15ms,381.31us,34.28ms,35.86ms
curated/02-literal-alternate/sherlock-ru,count,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,1570556,323,4.56s,9.29ms,32.56us,9.30ms,55.02us,9.16ms,9.51ms
curated/02-literal-alternate/sherlock-ru,count,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,1570556,77,4.56s,39.05ms,280.97us,39.02ms,365.69us,38.23ms,39.89ms
curated/02-literal-alternate/sherlock-ru,count,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,1570556,10616,4.56s,280.93us,2.96us,282.55us,8.76us,267.72us,399.64us
curated/02-literal-alternate/sherlock-casei-ru,count,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,1570556,67,4.61s,45.15ms,301.16us,45.18ms,434.56us,44.45ms,46.28ms
curated/02-literal-alternate/sherlock-casei-ru,count,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,1570556,229,4.56s,13.14ms,52.39us,13.15ms,117.19us,12.80ms,14.08ms
curated/02-literal-alternate/sherlock-casei-ru,count,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,1570556,30,4.66s,102.73ms,484.90us,102.95ms,1.42ms,101.09ms,109.53ms
curated/02-literal-alternate/sherlock-casei-ru,count,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,1570556,2422,4.56s,1.24ms,9.67us,1.24ms,29.14us,1.08ms,1.92ms
curated/02-literal-alternate/sherlock-zh,count,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,813478,230,4.56s,12.92ms,187.78us,13.06ms,415.51us,11.77ms,14.56ms
curated/02-literal-alternate/sherlock-zh,count,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,813478,810,4.56s,3.70ms,15.67us,3.71ms,30.11us,3.64ms,3.87ms
curated/02-literal-alternate/sherlock-zh,count,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,813478,160,4.56s,18.80ms,106.04us,18.83ms,207.94us,18.45ms,19.58ms
curated/02-literal-alternate/sherlock-zh,count,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,813478,43877,4.56s,67.84us,1.39us,68.32us,3.14us,64.58us,249.52us
curated/03-date/ascii,count-spans,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,268796,9,4.86s,343.36ms,790.72us,343.38ms,1.26ms,340.82ms,345.13ms
curated/03-date/ascii,count-spans,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,268796,35,4.66s,86.98ms,370.49us,87.13ms,534.22us,86.34ms,88.55ms
curated/03-date/ascii,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,268796,8,4.56s,378.31ms,927.17us,378.80ms,1.93ms,376.41ms,383.07ms
curated/03-date/ascii,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,268796,1268,4.56s,2.36ms,22.11us,2.37ms,45.30us,2.27ms,2.64ms
curated/03-date/unicode,count-spans,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,268796,9,4.96s,348.98ms,9.52ms,350.17ms,9.93ms,338.65ms,363.99ms
curated/03-date/unicode,count-spans,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,268796,36,4.56s,84.25ms,156.00us,84.25ms,262.25us,83.90ms,85.36ms
curated/03-date/unicode,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,268796,8,4.76s,391.75ms,2.09ms,394.08ms,4.33ms,389.57ms,400.28ms
curated/03-date/unicode,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,268796,1194,4.56s,2.51ms,30.31us,2.51ms,53.03us,2.25ms,3.08ms
curated/03-date/unicode-captures,count-captures,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,268796,6,5.41s,595.88ms,1.53ms,595.89ms,2.24ms,592.14ms,599.23ms
curated/03-date/unicode-captures,count-captures,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,268796,7,5.21s,470.35ms,0.98ms,470.39ms,1.38ms,468.68ms,472.90ms
curated/03-date/unicode-captures,count-captures,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,268796,5,4.86s,603.76ms,3.21ms,602.60ms,3.81ms,597.35ms,606.97ms
curated/03-date/unicode-captures,count-captures,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,268796,108,4.56s,28.04ms,401.76us,27.84ms,909.72us,25.18ms,30.24ms
curated/03-date/compile-ascii,compile,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,,1525,4.51s,1.81ms,15.32us,1.81ms,36.76us,1.74ms,2.04ms
curated/03-date/compile-ascii,compile,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,,863,4.51s,3.42ms,31.39us,3.44ms,68.75us,3.27ms,4.01ms
curated/03-date/compile-ascii,compile,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,,1099,4.51s,1.44ms,29.94us,1.44ms,59.70us,1.28ms,2.17ms
curated/03-date/compile-ascii,compile,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,,1262,4.51s,1.78ms,31.86us,1.80ms,71.92us,1.54ms,2.65ms
