name,model,rebar_version,engine,engine_version,err,haystack_len,iters,total,median,mad,mean,stddev,min,max
curated/02-literal-alternate/sherlock-casei-en,count,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,899232,7535,4.56s,396.41us,4.29us,398.11us,11.18us,379.29us,573.58us
curated/02-literal-alternate/sherlock-ru,count,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,1570556,90,4.56s,33.31ms,188.50us,33.36ms,251.85us,32.86ms,33.89ms
curated/02-literal-alternate/sherlock-ru,count,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,1570556,329,4.56s,9.13ms,32.29us,9.14ms,64.71us,9.02ms,9.40ms
curated/02-literal-alternate/sherlock-ru,count,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,1570556,83,4.56s,36.45ms,102.12us,36.47ms,168.74us,36.13ms,36.96ms
curated/02-literal-alternate/sherlock-ru,count,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,1570556,11061,4.56s,269.11us,3.10us,271.20us,9.32us,255.56us,417.16us
curated/02-literal-alternate/sherlock-casei-ru,count,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,1570556,70,4.56s,42.87ms,218.57us,43.17ms,1.37ms,40.99ms,51.84ms
curated/02-literal-alternate/sherlock-casei-ru,count,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,1570556,218,4.56s,13.76ms,37.90us,13.80ms,117.25us,13.66ms,14.39ms
curated/02-literal-alternate/sherlock-casei-ru,count,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,1570556,31,4.61s,96.62ms,374.40us,97.01ms,1.67ms,95.92ms,104.28ms
curated/02-literal-alternate/sherlock-casei-ru,count,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,1570556,2498,4.51s,1.19ms,10.02us,1.20ms,40.91us,1.08ms,1.67ms
curated/02-literal-alternate/sherlock-zh,count,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,813478,239,4.56s,12.56ms,65.36us,12.58ms,145.08us,12.28ms,13.34ms
curated/02-literal-alternate/sherlock-zh,count,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,813478,906,4.56s,3.30ms,18.02us,3.31ms,49.60us,3.12ms,4.07ms
curated/02-literal-alternate/sherlock-zh,count,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,813478,156,4.56s,19.29ms,104.58us,19.35ms,213.61us,19.00ms,20.24ms
curated/02-literal-alternate/sherlock-zh,count,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,813478,45411,4.56s,64.96us,1.26us,66.01us,3.43us,60.52us,274.03us
curated/03-date/ascii,count-spans,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,268796,10,4.96s,328.00ms,688.92us,327.83ms,826.43us,326.47ms,328.93ms
curated/03-date/ascii,count-spans,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,268796,26,4.66s,118.15ms,258.68us,118.20ms,382.70us,117.47ms,119.09ms
curated/03-date/ascii,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,268796,9,4.86s,355.79ms,4.63ms,365.30ms,13.23ms,351.16ms,381.80ms
curated/03-date/ascii,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,268796,1250,4.56s,2.39ms,19.41us,2.40ms,41.01us,2.32ms,2.71ms
curated/03-date/unicode,count-spans,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,268796,10,4.96s,329.36ms,635.82us,329.72ms,1.16ms,328.35ms,331.55ms
curated/03-date/unicode,count-spans,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,268796,26,4.61s,114.25ms,556.56us,115.62ms,3.38ms,112.97ms,130.08ms
curated/03-date/unicode,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,268796,9,5.21s,369.57ms,218.10us,369.16ms,1.03ms,366.59ms,370.20ms
curated/03-date/unicode,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,268796,1236,4.56s,2.42ms,22.51us,2.43ms,43.39us,2.33ms,2.71ms
curated/03-date/unicode-captures,count-captures,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,268796,6,4.91s,531.05ms,2.01ms,538.52ms,13.11ms,528.82ms,564.47ms
curated/03-date/unicode-captures,count-captures,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,268796,21,4.66s,143.68ms,199.68us,143.76ms,396.21us,143.24ms,144.77ms
curated/03-date/unicode-captures,count-captures,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,268796,6,5.01s,552.27ms,595.95us,552.66ms,1.12ms,551.62ms,554.80ms
curated/03-date/unicode-captures,count-captures,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,268796,104,4.56s,28.89ms,292.10us,28.93ms,417.40us,28.33ms,31.45ms
curated/03-date/compile-ascii,compile,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,,1564,4.51s,1.77ms,11.68us,1.77ms,33.67us,1.71ms,2.26ms
curated/03-date/compile-ascii,compile,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,,131,4.56s,22.85ms,100.90us,22.89ms,196.18us,22.63ms,23.63ms
curated/03-date/compile-ascii,compile,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,,1160,4.52s,1.38ms,25.85us,1.40ms,63.22us,1.28ms,1.91ms
curated/03-date/compile-ascii,compile,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,,1009,4.51s,1.64ms,16.40us,1.65ms,33.06us,1.58ms,1.91ms
curated/03-date/compile-unicode,compile,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,,1567,4.51s,1.76ms,11.46us,1.77ms,35.61us,1.65ms,2.20ms
curated/03-date/compile-unicode,compile,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,,131,4.56s,22.87ms,91.28us,22.94ms,236.62us,22.26ms,24.47ms
curated/03-date/compile-unicode,compile,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,,504,4.56s,3.88ms,47.54us,3.90ms,119.40us,3.72ms,4.88ms
curated/03-date/compile-unicode,compile,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,,341,4.56s,6.36ms,52.30us,6.38ms,93.49us,6.19ms,6.82ms
curated/04-ruff-noqa/real,grep-captures,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,32514634,3,5.76s,1.14s,6.88ms,1.15s,10.21ms,1.14s,1.16s
curated/04-ruff-noqa/real,grep-captures,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,32514634,5,5.46s,671.45ms,464.90us,673.22ms,2.66ms,670.98ms,677.95ms
curated/04-ruff-noqa/real,grep-captures,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,32514634,2,4.56s,1.50s,3.68ms,1.50s,3.68ms,1.50s,1.51s
curated/04-ruff-noqa/real,grep-captures,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,32514634,118,4.56s,25.54ms,154.81us,25.62ms,326.03us,25.23ms,27.00ms
curated/04-ruff-noqa/tweaked,grep-captures,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,32514634,6,4.86s,528.73ms,1.92ms,534.63ms,9.81ms,526.73ms,549.74ms
curated/04-ruff-noqa/tweaked,grep-captures,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,32514634,7,5.06s,465.17ms,20.68ms,462.78ms,19.27ms,440.61ms,489.72ms
curated/04-ruff-noqa/tweaked,grep-captures,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,32514634,5,5.41s,668.06ms,1.74ms,668.28ms,1.78ms,666.32ms,670.39ms
curated/04-ruff-noqa/tweaked,grep-captures,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,32514634,103,4.61s,29.30ms,176.72us,29.38ms,315.95us,28.94ms,30.49ms
curated/04-ruff-noqa/compile-real,compile,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,,229142,4.62s,11.87us,162.00ns,11.98us,655.00ns,10.93us,72.64us
curated/04-ruff-noqa/compile-real,compile,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,,15654,4.56s,186.56us,3.01us,187.90us,7.25us,178.00us,273.73us
curated/04-ruff-noqa/compile-real,compile,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,,206004,4.61s,13.04us,421.00ns,13.04us,1.22us,10.34us,212.01us
curated/04-ruff-noqa/compile-real,compile,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,,36589,4.56s,75.07us,1.40us,75.73us,3.33us,68.76us,137.56us
curated/05-lexer-veryl/single,count-captures,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,150600,11,4.81s,302.94ms,1.36ms,297.78ms,8.96ms,282.31ms,305.33ms
curated/05-lexer-veryl/single,count-captures,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,150600,145,4.56s,20.50ms,160.89us,20.79ms,602.28us,19.94ms,22.91ms
curated/05-lexer-veryl/compile-single,compile,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,,4923,4.51s,204.51us,2.13us,206.37us,10.99us,194.24us,369.43us
curated/05-lexer-veryl/compile-single,compile,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,,4103,4.51s,308.50us,3.67us,311.19us,13.26us,294.10us,455.37us
curated/05-lexer-veryl/multi,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,150600,1090,4.51s,2.75ms,17.23us,2.75ms,48.84us,2.63ms,3.22ms
curated/06-cloud-flare-redos/original,count-spans,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,107,411692,4.72s,7.18us,117.00ns,7.25us,645.00ns,5.54us,118.10us
curated/06-cloud-flare-redos/original,count-spans,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,107,1000000,4.29s,2.12us,76.00ns,2.16us,272.00ns,1.84us,67.41us
curated/06-cloud-flare-redos/original,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,107,412020,4.72s,7.18us,97.00ns,7.24us,467.00ns,6.72us,86.15us
curated/06-cloud-flare-redos/original,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,107,1000000,1.04s,218.00ns,2.00ns,224.00ns,88.00ns,209.00ns,35.13us
curated/06-cloud-flare-redos/simplified-short,count-spans,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,102,553582,4.78s,5.31us,66.00ns,5.38us,467.00ns,4.84us,57.67us
curated/06-cloud-flare-redos/simplified-short,count-spans,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,102,1000000,3.94s,1.82us,47.00ns,1.84us,270.00ns,1.51us,143.73us
curated/06-cloud-flare-redos/simplified-short,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,102,469801,4.77s,6.25us,115.00ns,6.34us,549.00ns,5.74us,65.06us
curated/06-cloud-flare-redos/simplified-short,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,102,1000000,734.72ms,75.00ns,1.00ns,76.00ns,36.00ns,67.00ns,6.94us
curated/06-cloud-flare-redos/simplified-long,count-spans,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,10001,5886,4.51s,506.69us,5.31us,509.66us,23.07us,437.02us,1.07ms
curated/06-cloud-flare-redos/simplified-long,count-spans,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,10001,22285,4.56s,133.93us,4.97us,134.54us,7.33us,115.77us,201.62us
curated/06-cloud-flare-redos/simplified-long,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,10001,5456,4.51s,549.23us,5.01us,549.89us,17.37us,466.32us,783.12us
curated/06-cloud-flare-redos/simplified-long,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,10001,1000000,890.59ms,151.00ns,4.00ns,153.00ns,54.00ns,129.00ns,13.99us
curated/07-unicode-character-data/parse-line,grep-captures,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,1913704,27,4.66s,115.45ms,2.45ms,114.13ms,4.63ms,107.28ms,124.30ms
curated/07-unicode-character-data/parse-line,grep-captures,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,1913704,51,4.61s,59.89ms,265.99us,59.96ms,370.70us,59.39ms,60.98ms
