name,model,rebar_version,engine,engine_version,err,haystack_len,iters,total,median,mad,mean,stddev,min,max
curated/03-date/ascii,count-spans,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,268796,10,4.96s,328.36ms,603.48us,328.40ms,1.56ms,325.49ms,331.16ms
curated/03-date/ascii,count-spans,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,268796,4,5.16s,849.79ms,191.46us,849.65ms,451.01us,848.91ms,850.11ms
curated/03-date/ascii,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,268796,9,5.11s,360.54ms,1.62ms,361.79ms,3.77ms,358.37ms,370.78ms
curated/03-date/ascii,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,268796,1312,4.56s,2.28ms,19.41us,2.29ms,40.27us,2.20ms,2.56ms
curated/03-date/unicode,count-spans,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,268796,10,4.96s,328.75ms,936.12us,328.76ms,1.48ms,326.51ms,331.03ms
curated/03-date/unicode,count-spans,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,268796,4,5.76s,949.64ms,555.10us,949.80ms,815.51us,948.89ms,0.95s
curated/03-date/unicode,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,268796,8,4.81s,400.63ms,671.48us,401.33ms,2.92ms,396.76ms,406.25ms
curated/03-date/unicode,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,268796,1307,4.56s,2.29ms,21.58us,2.30ms,62.34us,1.97ms,3.03ms
curated/03-date/unicode-captures,count-captures,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,268796,6,4.91s,540.54ms,1.24ms,539.69ms,2.16ms,536.31ms,541.92ms
curated/03-date/unicode-captures,count-captures,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,268796,4,5.76s,0.95s,1.47ms,0.95s,2.67ms,949.52ms,0.96s
curated/03-date/unicode-captures,count-captures,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,268796,6,5.41s,596.41ms,883.70us,596.17ms,1.12ms,594.30ms,597.68ms
curated/03-date/unicode-captures,count-captures,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,268796,108,4.56s,27.98ms,159.95us,27.96ms,254.65us,27.40ms,28.84ms
curated/03-date/compile-ascii,compile,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,,1548,4.51s,1.78ms,13.83us,1.79ms,34.42us,1.73ms,2.11ms
curated/03-date/compile-ascii,compile,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,,126,4.56s,23.49ms,119.19us,23.66ms,1.38ms,23.25ms,38.86ms
curated/03-date/compile-ascii,compile,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,,1063,4.51s,1.40ms,33.19us,1.41ms,57.79us,1.24ms,1.77ms
curated/03-date/compile-ascii,compile,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,,947,4.51s,1.76ms,21.15us,1.77ms,46.55us,1.66ms,2.07ms
curated/03-date/compile-unicode,compile,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,,1554,4.51s,1.78ms,13.99us,1.78ms,35.21us,1.72ms,2.09ms
curated/03-date/compile-unicode,compile,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,,124,4.56s,23.92ms,778.72us,24.13ms,932.35us,21.84ms,26.24ms
curated/03-date/compile-unicode,compile,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,,586,4.51s,3.53ms,33.03us,3.54ms,68.16us,3.43ms,4.08ms
curated/03-date/compile-unicode,compile,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,,335,4.56s,6.41ms,52.02us,6.44ms,102.98us,6.23ms,6.96ms
curated/04-ruff-noqa/real,grep-captures,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,32514634,3,5.76s,1.14s,1.26ms,1.14s,2.08ms,1.14s,1.14s
curated/04-ruff-noqa/real,grep-captures,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,32514634,5,5.86s,701.54ms,26.19ms,708.81ms,27.99ms,675.34ms,745.30ms
