name,model,rebar_version,engine,engine_version,err,haystack_len,iters,total,median,mad,mean,stddev,min,max
curated/03-date/compile-unicode,compile,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,,531,4.56s,3.58ms,31.27us,3.59ms,71.37us,3.48ms,4.19ms
curated/03-date/compile-unicode,compile,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,,342,4.56s,6.25ms,53.95us,6.27ms,101.57us,6.07ms,6.71ms
curated/04-ruff-noqa/real,grep-captures,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,32514634,3,6.11s,1.21s,687.59us,1.22s,3.15ms,1.21s,1.22s
curated/04-ruff-noqa/real,grep-captures,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,32514634,6,5.16s,563.89ms,470.12us,564.63ms,1.43ms,562.99ms,566.95ms
curated/04-ruff-noqa/real,grep-captures,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,32514634,2,4.86s,1.60s,1.67ms,1.60s,1.67ms,1.60s,1.60s
curated/04-ruff-noqa/real,grep-captures,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,32514634,115,4.56s,26.02ms,155.27us,26.14ms,431.54us,23.42ms,27.41ms
curated/04-ruff-noqa/tweaked,grep-captures,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,32514634,6,4.81s,527.92ms,517.24us,527.73ms,718.24us,526.43ms,528.60ms
curated/04-ruff-noqa/tweaked,grep-captures,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,32514634,12,4.86s,268.15ms,343.19us,267.12ms,2.85ms,257.94ms,269.19ms
curated/04-ruff-noqa/tweaked,grep-captures,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,32514634,5,5.06s,626.74ms,1.37ms,625.92ms,2.61ms,621.22ms,628.90ms
curated/04-ruff-noqa/tweaked,grep-captures,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,32514634,108,4.56s,27.79ms,96.83us,27.88ms,329.97us,27.54ms,30.10ms
curated/04-ruff-noqa/compile-real,compile,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,,227224,4.67s,12.47us,204.00ns,12.58us,722.00ns,11.20us,98.25us
curated/04-ruff-noqa/compile-real,compile,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,,115754,4.61s,23.35us,538.00ns,24.10us,8.28us,19.12us,350.15us
curated/04-ruff-noqa/compile-real,compile,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,,202191,4.61s,13.09us,240.00ns,13.27us,1.00us,10.71us,143.88us
curated/04-ruff-noqa/compile-real,compile,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,,39045,4.56s,70.28us,1.32us,70.73us,3.08us,64.60us,146.11us
curated/05-lexer-veryl/single,count-captures,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,150600,11,5.06s,296.94ms,454.28us,296.88ms,679.96us,295.72ms,297.95ms
curated/05-lexer-veryl/single,count-captures,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,150600,144,4.56s,20.81ms,73.32us,20.89ms,199.47us,20.64ms,21.62ms
curated/05-lexer-veryl/compile-single,compile,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,,4662,4.51s,214.48us,3.14us,217.67us,12.81us,195.11us,451.63us
curated/05-lexer-veryl/compile-single,compile,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,,4011,4.51s,315.95us,3.94us,318.62us,14.21us,298.61us,549.25us
curated/05-lexer-veryl/multi,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,150600,1036,4.51s,2.88ms,23.86us,2.90ms,51.68us,2.79ms,3.19ms
curated/06-cloud-flare-redos/original,count-spans,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,107,398207,4.72s,7.40us,102.00ns,7.49us,493.00ns,6.85us,82.56us
curated/06-cloud-flare-redos/original,count-spans,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,107,1000000,4.14s,2.01us,27.00ns,2.04us,231.00ns,1.83us,30.62us
curated/06-cloud-flare-redos/original,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,107,405573,4.72s,7.28us,80.00ns,7.35us,453.00ns,6.78us,46.22us
curated/06-cloud-flare-redos/original,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,107,1000000,0.99s,211.00ns,2.00ns,218.00ns,101.00ns,201.00ns,63.49us
curated/06-cloud-flare-redos/simplified-short,count-spans,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,102,491151,4.77s,5.99us,89.00ns,6.07us,428.00ns,5.51us,34.12us
curated/06-cloud-flare-redos/simplified-short,count-spans,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,102,1000000,3.74s,1.61us,32.00ns,1.66us,194.00ns,1.47us,19.00us
curated/06-cloud-flare-redos/simplified-short,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,102,501514,4.78s,5.88us,72.00ns,5.94us,406.00ns,5.43us,71.64us
curated/06-cloud-flare-redos/simplified-short,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,102,1000000,735.78ms,72.00ns,1.00ns,73.00ns,35.00ns,66.00ns,15.69us
curated/06-cloud-flare-redos/simplified-long,count-spans,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,10001,5212,4.51s,572.76us,6.92us,575.59us,16.28us,543.71us,770.36us
