name,model,rebar_version,engine,engine_version,err,haystack_len,iters,total,median,mad,mean,stddev,min,max
imported/leipzig/awyer-inn,count,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,16013977,2429,4.56s,1.22ms,11.38us,1.24ms,41.95us,1.18ms,1.65ms
imported/leipzig/quotes-bounded,count,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,16013977,13,4.91s,242.77ms,712.67us,242.72ms,1.22ms,240.89ms,244.80ms
imported/leipzig/quotes-bounded,count,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,16013977,34,4.61s,89.36ms,713.49us,89.62ms,1.29ms,88.09ms,94.71ms
imported/leipzig/quotes-bounded,count,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,16013977,8,4.86s,378.05ms,1.42ms,377.87ms,1.76ms,374.89ms,380.70ms
imported/leipzig/quotes-bounded,count,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,16013977,741,4.56s,4.05ms,22.89us,4.05ms,43.45us,3.96ms,4.36ms
imported/leipzig/non-ascii-alternate,count,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,16013977,19,4.81s,164.77ms,548.07us,165.01ms,0.98ms,164.08ms,168.08ms
imported/leipzig/non-ascii-alternate,count,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,16013977,128,4.56s,23.51ms,239.53us,23.56ms,342.63us,23.12ms,24.66ms
imported/leipzig/non-ascii-alternate,count,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,16013977,10,4.86s,295.63ms,3.91ms,306.91ms,33.76ms,290.86ms,407.43ms
imported/leipzig/non-ascii-alternate,count,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,16013977,3857,4.56s,767.60us,8.23us,777.79us,43.50us,690.24us,1.75ms
imported/leipzig/math-symbols,count,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,16013977,14,4.76s,225.03ms,1.13ms,224.89ms,1.56ms,222.16ms,227.62ms
imported/leipzig/math-symbols,count,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,16013977,31,4.71s,99.30ms,241.55us,99.36ms,377.72us,98.64ms,100.07ms
imported/leipzig/math-symbols,count,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,16013977,10,4.96s,326.26ms,1.42ms,331.17ms,7.97ms,324.57ms,345.35ms
imported/leipzig/math-symbols,count,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,16013977,149,4.56s,20.21ms,50.03us,20.22ms,74.68us,20.10ms,20.49ms
imported/leipzig/bounded-strings-ending-z,count-spans,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,16013977,7,5.06s,455.74ms,2.50ms,456.14ms,3.25ms,450.72ms,460.78ms
imported/leipzig/bounded-strings-ending-z,count-spans,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,16013977,22,4.71s,141.34ms,1.21ms,141.10ms,1.24ms,139.14ms,142.83ms
imported/leipzig/bounded-strings-ending-z,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,16013977,5,5.16s,637.59ms,5.47ms,644.84ms,16.70ms,632.12ms,676.94ms
imported/leipzig/bounded-strings-ending-z,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,16013977,6894,4.56s,431.36us,5.38us,435.10us,16.64us,394.73us,743.75us
imported/lh3lh3-reb/uri,grep,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,39887114,4,5.91s,1.01s,4.93ms,0.99s,29.50ms,943.50ms,1.02s
imported/lh3lh3-reb/uri,grep,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,failed to run command for 'gregex/pike-jit' but stderr was empty,,0,0.00ns,0.00ns,0.00ns,0.00ns,0.00ns,0.00ns,0.00ns
imported/lh3lh3-reb/uri,grep,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,39887114,3,7.31s,1.44s,3.49ms,1.44s,4.40ms,1.43s,1.44s
imported/lh3lh3-reb/uri,grep,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,39887114,140,4.61s,21.40ms,121.87us,21.57ms,624.02us,19.28ms,23.57ms
imported/lh3lh3-reb/email,grep,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,39887114,4,5.51s,909.57ms,6.34ms,903.86ms,15.08ms,879.06ms,917.25ms
imported/lh3lh3-reb/email,grep,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,failed to run command for 'gregex/pike-jit' but stderr was empty,,0,0.00ns,0.00ns,0.00ns,0.00ns,0.00ns,0.00ns,0.00ns
imported/lh3lh3-reb/email,grep,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,39887114,3,6.16s,1.22s,1.73ms,1.22s,1.91ms,1.22s,1.23s
imported/lh3lh3-reb/email,grep,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,39887114,151,4.56s,19.92ms,126.09us,19.96ms,218.94us,19.52ms,20.68ms
imported/lh3lh3-reb/date,grep,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,39887114,6,5.06s,557.64ms,850.56us,557.96ms,1.31ms,556.78ms,560.34ms
imported/lh3lh3-reb/date,grep,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,failed to run command for 'gregex/pike-jit' but stderr was empty,,0,0.00ns,0.00ns,0.00ns,0.00ns,0.00ns,0.00ns,0.00ns
imported/lh3lh3-reb/date,grep,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,39887114,4,4.96s,802.85ms,3.59ms,803.41ms,5.78ms,795.84ms,812.10ms
imported/lh3lh3-reb/date,grep,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,39887114,119,4.61s,25.39ms,139.66us,25.40ms,210.14us,25.00ms,26.11ms
imported/lh3lh3-reb/uri-or-email,grep,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,39887114,2,5.31s,1.75s,4.79ms,1.75s,4.79ms,1.75s,1.76s
imported/lh3lh3-reb/uri-or-email,grep,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,failed to run command for 'gregex/pike-jit' but stderr was empty,,0,0.00ns,0.00ns,0.00ns,0.00ns,0.00ns,0.00ns,0.00ns
imported/lh3lh3-reb/uri-or-email,grep,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,39887114,2,7.01s,2.27s,6.32ms,2.27s,6.32ms,2.27s,2.28s
imported/lh3lh3-reb/uri-or-email,grep,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,39887114,54,4.61s,56.36ms,135.00us,56.41ms,286.28us,55.97ms,57.72ms
imported/mariomka/email,count,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,6839410,14,4.71s,222.87ms,705.90us,223.01ms,1.17ms,220.99ms,225.30ms
imported/mariomka/email,count,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,6839410,38,4.61s,79.60ms,285.15us,79.68ms,588.93us,78.76ms,81.98ms
imported/mariomka/email,count,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,6839410,17,4.86s,185.84ms,746.37us,186.04ms,851.36us,184.42ms,187.55ms
imported/mariomka/email,count,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,6839410,16629,4.56s,179.08us,3.11us,180.35us,6.98us,168.00us,298.81us
imported/mariomka/uri,count,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,6839410,14,4.61s,218.77ms,704.74us,218.63ms,1.26ms,216.87ms,221.60ms
imported/mariomka/uri,count,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,6839410,38,4.56s,79.14ms,204.28us,79.17ms,320.79us,78.54ms,79.97ms
imported/mariomka/uri,count,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,6839410,16,4.56s,188.63ms,466.14us,188.46ms,821.23us,186.99ms,189.67ms
imported/mariomka/uri,count,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,6839410,3236,4.56s,916.24us,6.08us,927.17us,85.85us,802.44us,2.32ms
