name,model,rebar_version,engine,engine_version,err,haystack_len,iters,total,median,mad,mean,stddev,min,max
curated/02-literal-alternate/sherlock-casei-en,count,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,899232,7914,4.56s,372.87us,4.77us,379.02us,16.59us,335.92us,521.76us
curated/02-literal-alternate/sherlock-ru,count,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,1570556,90,4.56s,33.45ms,175.18us,33.45ms,280.26us,32.90ms,34.30ms
curated/02-literal-alternate/sherlock-ru,count,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,1570556,318,4.56s,9.21ms,201.81us,9.46ms,403.81us,8.87ms,10.13ms
curated/02-literal-alternate/sherlock-ru,count,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,1570556,82,4.61s,36.89ms,202.94us,36.92ms,276.37us,36.41ms,37.57ms
curated/02-literal-alternate/sherlock-ru,count,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,1570556,11100,4.56s,268.64us,2.79us,270.24us,7.96us,258.23us,376.41us
curated/02-literal-alternate/sherlock-casei-ru,count,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,1570556,63,4.56s,48.04ms,380.44us,47.88ms,569.55us,46.21ms,48.94ms
curated/02-literal-alternate/sherlock-casei-ru,count,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,1570556,238,4.56s,12.64ms,33.74us,12.65ms,87.51us,12.52ms,13.43ms
curated/02-literal-alternate/sherlock-casei-ru,count,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,1570556,31,4.61s,97.01ms,574.73us,96.92ms,814.11us,95.46ms,98.82ms
curated/02-literal-alternate/sherlock-casei-ru,count,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,1570556,2307,4.51s,1.30ms,15.83us,1.30ms,22.68us,1.25ms,1.40ms
curated/02-literal-alternate/sherlock-zh,count,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,813478,243,4.56s,12.37ms,96.90us,12.39ms,158.02us,12.03ms,12.96ms
curated/02-literal-alternate/sherlock-zh,count,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,813478,844,4.56s,3.56ms,22.78us,3.56ms,46.20us,3.45ms,4.02ms
curated/02-literal-alternate/sherlock-zh,count,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,813478,166,4.56s,18.07ms,129.57us,18.08ms,202.31us,17.76ms,18.90ms
curated/02-literal-alternate/sherlock-zh,count,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,813478,45481,4.56s,64.94us,1.21us,65.91us,3.14us,60.82us,177.85us
curated/03-date/ascii,count-spans,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,268796,10,4.91s,327.86ms,2.17ms,326.59ms,2.95ms,321.84ms,331.26ms
curated/03-date/ascii,count-spans,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,268796,35,4.66s,87.14ms,173.41us,87.16ms,206.09us,86.76ms,87.53ms
curated/03-date/ascii,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,268796,8,4.76s,391.47ms,5.36ms,393.07ms,6.72ms,385.59ms,405.49ms
curated/03-date/ascii,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,268796,1233,4.56s,2.42ms,22.58us,2.43ms,44.26us,2.34ms,2.69ms
curated/03-date/unicode,count-spans,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,268796,10,4.86s,321.39ms,0.98ms,323.35ms,4.14ms,319.69ms,332.43ms
curated/03-date/unicode,count-spans,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,268796,35,4.66s,87.02ms,181.50us,87.11ms,496.77us,86.41ms,89.02ms
curated/03-date/unicode,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,268796,9,5.21s,368.22ms,1.17ms,368.46ms,1.09ms,365.89ms,369.46ms
curated/03-date/unicode,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,268796,1323,4.56s,2.26ms,18.52us,2.27ms,41.83us,2.18ms,2.61ms
curated/03-date/unicode-captures,count-captures,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,268796,6,4.86s,534.08ms,721.78us,533.76ms,1.51ms,530.75ms,535.38ms
curated/03-date/unicode-captures,count-captures,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,268796,27,4.61s,115.64ms,611.49us,113.82ms,4.15ms,104.96ms,118.80ms
curated/03-date/unicode-captures,count-captures,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,268796,6,4.91s,544.79ms,1.32ms,544.76ms,1.90ms,541.30ms,547.07ms
curated/03-date/unicode-captures,count-captures,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,268796,116,4.56s,26.01ms,167.96us,26.03ms,233.54us,25.60ms,26.67ms
curated/03-date/compile-ascii,compile,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,,1418,4.51s,1.95ms,20.37us,1.96ms,37.01us,1.87ms,2.18ms
curated/03-date/compile-ascii,compile,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,,118,4.56s,25.43ms,179.51us,25.50ms,295.46us,25.03ms,26.29ms
curated/03-date/compile-ascii,compile,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,,1108,4.51s,1.34ms,17.62us,1.35ms,37.52us,1.27ms,1.65ms
curated/03-date/compile-ascii,compile,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,,1003,4.51s,1.64ms,18.03us,1.64ms,36.67us,1.57ms,2.02ms
curated/03-date/compile-unicode,compile,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,,1576,4.51s,1.75ms,11.72us,1.76ms,32.57us,1.71ms,2.09ms
curated/03-date/compile-unicode,compile,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,,128,4.56s,23.44ms,115.73us,23.48ms,287.85us,23.19ms,26.31ms
curated/03-date/compile-unicode,compile,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,,547,4.51s,3.48ms,25.05us,3.49ms,68.58us,3.39ms,4.01ms
curated/03-date/compile-unicode,compile,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,,353,4.56s,6.06ms,51.38us,6.09ms,108.93us,5.90ms,6.76ms
curated/04-ruff-noqa/real,grep-captures,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,32514634,3,5.81s,1.15s,298.44us,1.15s,4.90ms,1.15s,1.16s
curated/04-ruff-noqa/real,grep-captures,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,32514634,6,5.11s,560.71ms,693.45us,560.86ms,1.09ms,559.49ms,562.82ms
curated/04-ruff-noqa/real,grep-captures,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,32514634,2,4.56s,1.50s,2.18ms,1.50s,2.18ms,1.50s,1.50s
curated/04-ruff-noqa/real,grep-captures,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,32514634,118,4.56s,25.57ms,136.87us,25.61ms,220.95us,25.20ms,26.27ms
curated/04-ruff-noqa/tweaked,grep-captures,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,32514634,6,4.66s,511.29ms,493.33us,511.34ms,509.43us,510.62ms,512.07ms
curated/04-ruff-noqa/tweaked,grep-captures,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,32514634,10,4.91s,320.57ms,1.14ms,320.49ms,1.30ms,318.48ms,322.45ms
curated/04-ruff-noqa/tweaked,grep-captures,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,32514634,5,5.31s,675.26ms,7.94ms,676.32ms,6.65ms,667.15ms,684.44ms
curated/04-ruff-noqa/tweaked,grep-captures,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,32514634,101,4.61s,29.87ms,246.59us,29.85ms,393.71us,29.05ms,30.77ms
curated/04-ruff-noqa/compile-real,compile,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,,208530,4.61s,13.03us,233.00ns,13.19us,834.00ns,11.84us,70.20us
curated/04-ruff-noqa/compile-real,compile,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,,15547,4.56s,186.32us,3.60us,189.33us,15.17us,169.26us,809.35us
curated/04-ruff-noqa/compile-real,compile,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,,196705,4.61s,13.45us,265.00ns,13.65us,924.00ns,12.20us,66.85us
curated/04-ruff-noqa/compile-real,compile,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,,39476,4.56s,69.17us,1.21us,69.80us,3.22us,63.61us,132.33us
curated/05-lexer-veryl/single,count-captures,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,150600,11,4.86s,284.65ms,0.99ms,284.55ms,1.14ms,282.15ms,286.39ms
curated/05-lexer-veryl/single,count-captures,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,150600,146,4.56s,20.53ms,100.41us,20.60ms,225.28us,20.27ms,21.55ms
curated/05-lexer-veryl/compile-single,compile,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,,4907,4.51s,205.86us,2.75us,208.10us,11.20us,195.34us,369.47us
curated/05-lexer-veryl/compile-single,compile,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,,4059,4.51s,310.60us,4.60us,314.23us,13.44us,296.70us,451.85us
curated/05-lexer-veryl/multi,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,150600,1093,4.56s,2.74ms,25.00us,2.75ms,65.68us,2.40ms,3.70ms
curated/06-cloud-flare-redos/original,count-spans,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,107,438404,4.72s,6.70us,86.00ns,6.80us,505.00ns,6.22us,59.82us
curated/06-cloud-flare-redos/original,count-spans,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,107,1000000,3.94s,1.79us,26.00ns,1.82us,235.00ns,1.64us,55.32us
curated/06-cloud-flare-redos/original,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,107,415543,4.72s,7.09us,85.00ns,7.18us,512.00ns,6.58us,65.10us
curated/06-cloud-flare-redos/original,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,107,1000000,0.99s,205.00ns,1.00ns,211.00ns,161.00ns,196.00ns,126.17us
curated/06-cloud-flare-redos/simplified-short,count-spans,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,102,437595,4.72s,7.02us,273.00ns,6.82us,838.00ns,4.93us,70.30us
curated/06-cloud-flare-redos/simplified-short,count-spans,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,102,1000000,3.54s,1.43us,31.00ns,1.45us,163.00ns,1.27us,40.79us
curated/06-cloud-flare-redos/simplified-short,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,102,507843,4.77s,5.79us,70.00ns,5.87us,445.00ns,5.40us,66.32us
curated/06-cloud-flare-redos/simplified-short,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,102,1000000,735.27ms,70.00ns,1.00ns,71.00ns,36.00ns,63.00ns,16.08us
curated/06-cloud-flare-redos/simplified-long,count-spans,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,10001,5624,4.51s,537.75us,29.18us,533.37us,36.60us,424.27us,1.26ms
curated/06-cloud-flare-redos/simplified-long,count-spans,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,10001,24188,4.56s,122.07us,3.81us,123.95us,6.78us,110.27us,272.03us
curated/06-cloud-flare-redos/simplified-long,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,10001,5395,4.51s,552.22us,5.66us,556.07us,17.19us,528.39us,785.00us
curated/06-cloud-flare-redos/simplified-long,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,10001,1000000,887.96ms,146.00ns,2.00ns,149.00ns,49.00ns,137.00ns,16.68us
