name,model,rebar_version,engine,engine_version,err,haystack_len,iters,total,median,mad,mean,stddev,min,max
curated/10-bounded-repeat/letters-en,count,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,151522,2336,4.51s,1.28ms,11.69us,1.28ms,27.73us,1.19ms,1.66ms
curated/10-bounded-repeat/letters-en,count,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,151522,534,4.56s,5.61ms,45.61us,5.63ms,98.31us,5.44ms,6.07ms
curated/10-bounded-repeat/letters-en,count,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,151522,13747,4.56s,216.97us,1.14us,218.19us,4.27us,213.51us,453.61us
curated/10-bounded-repeat/letters-ru,count,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,248919,293,4.56s,10.17ms,44.72us,10.24ms,175.09us,10.06ms,11.15ms
curated/10-bounded-repeat/letters-ru,count,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,248919,767,4.56s,3.90ms,32.88us,3.92ms,84.92us,3.76ms,4.46ms
curated/10-bounded-repeat/letters-ru,count,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,248919,263,4.56s,11.51ms,155.84us,11.43ms,507.30us,9.68ms,12.44ms
curated/10-bounded-repeat/letters-ru,count,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,248919,7454,4.56s,400.58us,2.17us,402.46us,6.21us,394.42us,498.19us
curated/10-bounded-repeat/context,count,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,7384531,19,4.71s,166.14ms,851.35us,166.26ms,1.07ms,164.50ms,168.27ms
curated/10-bounded-repeat/context,count,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,7384531,43,4.66s,68.75ms,1.23ms,71.09ms,2.91ms,67.52ms,75.48ms
curated/10-bounded-repeat/context,count,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,7384531,11,4.86s,282.30ms,827.62us,282.11ms,0.98ms,280.74ms,283.52ms
curated/10-bounded-repeat/context,count,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,7384531,36,4.56s,83.90ms,488.27us,83.68ms,845.07us,81.83ms,85.23ms
curated/10-bounded-repeat/capitals,count,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,7384531,27,4.76s,115.05ms,710.05us,115.07ms,1.06ms,113.33ms,117.60ms
curated/10-bounded-repeat/capitals,count,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,7384531,85,4.56s,35.44ms,131.92us,35.50ms,249.17us,35.14ms,36.68ms
curated/10-bounded-repeat/capitals,count,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,7384531,18,4.81s,173.87ms,898.56us,174.18ms,1.50ms,171.10ms,177.27ms
curated/10-bounded-repeat/capitals,count,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,7384531,321,4.56s,9.32ms,30.77us,9.36ms,135.36us,9.27ms,10.42ms
curated/10-bounded-repeat/compile-context,compile,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,,104841,4.56s,23.48us,556.00ns,23.82us,2.52us,18.35us,203.41us
curated/10-bounded-repeat/compile-context,compile,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,,38513,4.56s,72.38us,3.70us,73.65us,12.27us,57.29us,305.30us
curated/10-bounded-repeat/compile-context,compile,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,,83809,4.56s,26.37us,833.00ns,27.29us,2.50us,21.24us,108.12us
curated/10-bounded-repeat/compile-context,compile,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,,30232,4.56s,75.16us,1.86us,77.11us,6.84us,63.37us,282.87us
curated/10-bounded-repeat/compile-capitals,compile,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,,52018,4.56s,47.60us,1.10us,48.16us,2.85us,41.08us,119.88us
