name,model,rebar_version,engine,engine_version,err,haystack_len,iters,total,median,mad,mean,stddev,min,max
curated/03-date/compile-unicode,compile,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,,321,4.56s,6.69ms,75.64us,6.71ms,111.68us,6.48ms,7.08ms
curated/04-ruff-noqa/real,grep-captures,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,32514634,3,6.36s,1.26s,0.97ms,1.26s,3.29ms,1.26s,1.26s
curated/04-ruff-noqa/real,grep-captures,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,32514634,6,4.71s,517.85ms,2.37ms,518.20ms,2.94ms,513.67ms,522.43ms
curated/04-ruff-noqa/real,grep-captures,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,32514634,2,4.86s,1.61s,1.44ms,1.61s,1.44ms,1.60s,1.61s
curated/04-ruff-noqa/real,grep-captures,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,32514634,110,4.56s,27.26ms,193.46us,27.30ms,277.48us,26.75ms,28.62ms
curated/04-ruff-noqa/tweaked,grep-captures,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,32514634,6,4.86s,531.17ms,1.61ms,530.93ms,1.85ms,528.32ms,533.59ms
curated/04-ruff-noqa/tweaked,grep-captures,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,32514634,12,4.66s,260.12ms,1.34ms,258.49ms,3.54ms,251.62ms,261.74ms
curated/04-ruff-noqa/tweaked,grep-captures,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,32514634,5,5.31s,661.13ms,3.68ms,660.46ms,3.11ms,656.50ms,664.89ms
curated/04-ruff-noqa/tweaked,grep-captures,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,32514634,104,4.61s,28.98ms,194.95us,29.06ms,286.93us,28.58ms,29.84ms
curated/04-ruff-noqa/compile-real,compile,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,,213453,4.61s,13.38us,242.00ns,13.52us,795.00ns,12.16us,86.53us
curated/04-ruff-noqa/compile-real,compile,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,,111517,4.56s,24.00us,613.00ns,24.95us,10.23us,18.66us,1.05ms
curated/04-ruff-noqa/compile-real,compile,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,,195985,4.61s,13.50us,324.00ns,13.70us,1.60us,10.33us,425.82us
curated/04-ruff-noqa/compile-real,compile,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,,36908,4.56s,74.66us,1.45us,75.28us,3.65us,61.86us,264.99us
curated/05-lexer-veryl/single,count-captures,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,150600,10,4.81s,320.95ms,265.63us,320.71ms,0.97ms,318.03ms,321.73ms
curated/05-lexer-veryl/single,count-captures,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,150600,137,4.56s,21.83ms,309.97us,22.00ms,627.41us,20.66ms,26.21ms
curated/05-lexer-veryl/compile-single,compile,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,,4616,4.51s,217.97us,3.36us,219.72us,9.59us,205.16us,323.70us
curated/05-lexer-veryl/compile-single,compile,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,,3534,4.51s,341.15us,11.31us,348.43us,28.02us,289.33us,753.78us
curated/05-lexer-veryl/multi,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,150600,967,4.56s,3.05ms,80.16us,3.11ms,236.47us,2.53ms,4.45ms
curated/06-cloud-flare-redos/original,count-spans,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,107,367427,4.72s,8.01us,149.00ns,8.12us,586.00ns,7.38us,56.77us
curated/06-cloud-flare-redos/original,count-spans,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,107,1000000,3.89s,1.73us,20.00ns,1.75us,187.00ns,1.62us,61.22us
curated/06-cloud-flare-redos/original,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,107,397005,4.72s,7.45us,101.00ns,7.51us,493.00ns,6.91us,45.49us
curated/06-cloud-flare-redos/original,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,107,1000000,1.04s,215.00ns,2.00ns,219.00ns,67.00ns,205.00ns,17.67us
curated/06-cloud-flare-redos/simplified-short,count-spans,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,102,486810,4.77s,6.05us,97.00ns,6.12us,453.00ns,5.59us,38.27us
curated/06-cloud-flare-redos/simplified-short,count-spans,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,102,1000000,3.44s,1.40us,31.00ns,1.43us,176.00ns,1.24us,28.50us
curated/06-cloud-flare-redos/simplified-short,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,102,484261,4.77s,6.05us,135.00ns,6.15us,647.00ns,4.75us,159.60us
curated/06-cloud-flare-redos/simplified-short,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,102,1000000,736.20ms,75.00ns,1.00ns,77.00ns,38.00ns,69.00ns,9.23us
curated/06-cloud-flare-redos/simplified-long,count-spans,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,10001,5160,4.51s,578.93us,6.38us,581.38us,21.31us,486.79us,1.32ms
curated/06-cloud-flare-redos/simplified-long,count-spans,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,10001,22415,4.56s,132.33us,3.43us,133.78us,5.73us,118.91us,207.18us
curated/06-cloud-flare-redos/simplified-long,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,10001,5278,4.51s,565.55us,5.76us,568.40us,14.42us,540.82us,770.24us
curated/06-cloud-flare-redos/simplified-long,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,10001,1000000,888.24ms,151.00ns,2.00ns,153.00ns,47.00ns,141.00ns,13.70us
curated/07-unicode-character-data/parse-line,grep-captures,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,1913704,32,4.66s,96.33ms,363.66us,96.54ms,890.19us,95.52ms,100.59ms
curated/07-unicode-character-data/parse-line,grep-captures,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,1913704,49,4.61s,61.71ms,130.55us,61.71ms,191.53us,61.37ms,62.24ms
curated/07-unicode-character-data/parse-line,grep-captures,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,1913704,45,4.61s,67.18ms,358.26us,67.15ms,479.93us,66.40ms,68.55ms
curated/07-unicode-character-data/parse-line,grep-captures,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,1913704,458,4.56s,6.53ms,33.38us,6.56ms,103.45us,6.42ms,7.08ms
curated/07-unicode-character-data/compile,compile,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,,137891,4.61s,19.07us,444.00ns,19.25us,1.27us,16.64us,167.72us
curated/07-unicode-character-data/compile,compile,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,,91203,4.56s,29.59us,579.00ns,30.40us,7.79us,24.39us,265.55us
curated/07-unicode-character-data/compile,compile,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,,110053,4.56s,23.71us,344.00ns,23.93us,1.11us,21.69us,82.07us
curated/07-unicode-character-data/compile,compile,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,,69054,4.56s,34.38us,461.00ns,34.65us,1.39us,31.40us,68.77us
