name,model,rebar_version,engine,engine_version,err,haystack_len,iters,total,median,mad,mean,stddev,min,max
curated/03-date/ascii,count-spans,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,268796,9,4.86s,343.78ms,863.33us,344.50ms,2.34ms,342.15ms,349.51ms
curated/03-date/ascii,count-spans,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,268796,36,4.61s,84.20ms,202.49us,84.24ms,348.78us,83.68ms,85.18ms
curated/03-date/ascii,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,268796,9,5.16s,362.99ms,1.17ms,368.41ms,12.68ms,361.49ms,403.26ms
curated/03-date/ascii,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,268796,1269,4.56s,2.36ms,12.82us,2.36ms,43.80us,1.95ms,2.93ms
curated/03-date/unicode,count-spans,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,268796,10,5.01s,332.45ms,1.40ms,332.67ms,1.67ms,330.47ms,336.16ms
curated/03-date/unicode,count-spans,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,268796,35,4.61s,86.10ms,336.32us,85.88ms,898.00us,83.26ms,87.05ms
curated/03-date/unicode,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,268796,8,4.61s,379.62ms,3.24ms,377.20ms,6.98ms,365.40ms,384.40ms
curated/03-date/unicode,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,268796,1299,4.56s,2.31ms,15.44us,2.31ms,40.51us,2.24ms,2.68ms
curated/03-date/unicode-captures,count-captures,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,268796,6,4.96s,537.88ms,1.83ms,540.05ms,7.19ms,534.18ms,555.61ms
curated/03-date/unicode-captures,count-captures,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,268796,19,4.81s,164.08ms,303.28us,164.00ms,542.76us,163.10ms,165.12ms
curated/03-date/unicode-captures,count-captures,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,268796,6,5.06s,555.96ms,1.48ms,556.21ms,1.68ms,554.29ms,558.36ms
curated/03-date/unicode-captures,count-captures,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,268796,115,4.56s,26.20ms,141.74us,26.29ms,275.27us,25.99ms,27.21ms
